Source,Target,Weight
ALKS,USM,0.91
ALKS,VHC,0.957
ALKS,WMB,0.904
ALOT,CTG,0.897
ALOT,ERIE,0.896
ALOT,MIND,0.894
ALOT,RCMT,0.887
ALSK,AUDC,0.933
ALSK,HAS,0.892
ALSK,IMMR,0.92
ALSK,INOD,0.9
ALSK,ISIG,0.889
ALSK,SIFY,0.923
ALSK,SPPI,0.928
ALSK,FMX,0.92
ALSK,GCO,0.886
ALSK,HQH,0.932
ALSK,HQL,0.9
ALSK,MEI,0.897
ALSK,MVT,0.899
ALSK,SQM,0.894
ALXN,ATNI,0.918
ALXN,BBI,0.926
ALXN,BIIB,0.926
ALXN,BOOM,0.913
ALXN,BPOP,0.924
ALXN,CAR,0.936
ALXN,CLBS,0.917
ALXN,CSGP,0.909
ALXN,CTG,0.888
ALXN,CYRN,0.924
ALXN,DLHC,0.911
ALXN,DMRC,0.896
ALXN,EBIX,0.905
ALXN,EEFT,0.898
ALXN,EXPO,0.917
ALXN,EZPW,0.911
ALXN,FLIR,0.885
ALXN,GILD,0.969
ALXN,HSIC,0.89
ALXN,IEC,0.902
ALXN,INTG,0.914
ALXN,IPAR,0.885
ALXN,ITIC,0.899
ALXN,JJSF,0.936
ALXN,KZIA,0.894
ALXN,LGND,0.902
ALXN,MMSI,0.899
ALXN,NHTC,0.914
ALXN,NUAN,0.936
ALXN,NVAX,0.93
ALXN,NVEC,0.904
ALXN,PETS,0.885
ALXN,QCOM,0.907
ALXN,RGLD,0.896
ALXN,SBGI,0.94
ALXN,SGMA,0.94
ALXN,SHEN,0.909
ALXN,SNBR,0.895
ALXN,SPNS,0.922
ALXN,SRCL,0.915
ALXN,UNTY,0.887
ALXN,VBFC,0.95
ALXN,WSTG,0.94
ALXN,AEO,0.915
ALXN,ANF,0.895
ALXN,ASA,0.918
ALXN,AVA,0.925
ALXN,BBAR,0.949
ALXN,BXMT,0.918
ALXN,BXS,0.938
ALXN,CACI,0.911
ALXN,CAL,0.928
ALXN,CBD,0.951
ALXN,CHN,0.941
ALXN,DRQ,0.907
ALXN,DX,0.928
ALXN,EEA,0.917
ALXN,EL,0.924
ALXN,EMF,0.918
ALXN,ENZ,0.891
ALXN,GFI,0.907
ALXN,GGT,0.943
ALXN,GVA,0.924
ALXN,GWW,0.885
ALXN,HMN,0.918
ALXN,HQL,0.89
ALXN,IPG,0.895
ALXN,JPM,0.904
ALXN,KMPR,0.911
ALXN,MHN,0.904
ALXN,MIY,0.933
ALXN,MMS,0.965
ALXN,MSM,0.951
ALXN,MT,0.907
ALXN,MTN,0.942
ALXN,MUC,0.926
ALXN,MUJ,0.924
ALXN,MXE,0.916
ALXN,MYN,0.947
ALXN,NAV,0.898
ALXN,NX,0.935
ALXN,PGR,0.899
ALXN,PHI,0.9
ALXN,PKI,0.894
ALXN,PKX,0.902
ALXN,RBA,0.919
ALXN,RHP,0.911
ALXN,SID,0.95
ALXN,SYX,0.96
ALXN,TEO,0.909
ALXN,TPC,0.912
ALXN,TRT,0.898
ALXN,TWN,0.929
ALXN,UGP,0.949
ALXN,UNF,0.911
ALXN,VHC,0.903
ALXN,Y,0.928
ALXN,YPF,0.892
AMAT,LRCX,0.917
AMAT,MCHP,0.903
AMAT,ORCL,0.906
AMD,AVT,0.928
AMD,BRKS,0.909
AMD,CHRW,0.907
AMD,ICUI,0.899
AMD,KLIC,0.896
AMD,LCUT,0.886
AMD,UNAM,0.893
AMD,VICR,0.889
AMD,TUP,0.913
AMED,UTMD,0.933
AMGN,DVD,0.89
AMGN,HQL,0.899
AMGN,MXF,0.901
AMOT,AMZN,0.911
AMOT,APTO,0.891
AMOT,AXTI,0.91
AMOT,BIOL,0.921
AMOT,CDMO,0.946
AMOT,CHNR,0.898
AMOT,CLAR,0.896
AMOT,CLDX,0.903
AMOT,CLFD,0.901
AMOT,CSPI,0.921
AMOT,ENG,0.893
AMOT,FCEL,0.905
AMOT,FOSL,0.893
AMOT,HDSN,0.927
AMOT,HGBL,0.885
AMOT,INO,0.902
AMOT,JCOM,0.921
AMOT,KTOS,0.9
AMOT,MBOT,0.941
AMOT,MKTY,0.895
AMOT,MVIS,0.929
AMOT,NKTR,0.889
AMOT,OLED,0.931
AMOT,OPCH,0.921
AMOT,OPK,0.906
AMOT,OSUR,0.887
AMOT,PLUS,0.895
AMOT,QADB,0.888
AMOT,RDCM,0.934
AMOT,REFR,0.936
AMOT,RGEN,0.905
AMOT,SCKT,0.924
AMOT,SIEB,0.912
AMOT,SIFY,0.888
AMOT,SNGX,0.911
AMOT,SPPI,0.889
AMOT,SRPT,0.905
AMOT,SWKH,0.911
AMOT,TENX,0.905
AMOT,THRM,0.891
AMOT,VCEL,0.946
AMOT,VOXX,0.902
AMOT,ADX,0.891
AMOT,LII,0.898
AMOT,MEI,0.886
AMOT,MVT,0.885
AMOT,SCHW,0.917
AMOT,TDF,0.902
AMOT,TEO,0.885
AMSC,BBQ,0.892
AMSC,CRAI,0.917
AMSC,QMCO,0.909
AMSC,USAU,0.89
AMSC,RJF,0.89
AMSWA,APTO,0.903
AMSWA,BANR,0.917
AMSWA,CDMO,0.893
AMSWA,CHNR,0.886
AMSWA,MVIS,0.905
AMSWA,NXGN,0.9
AMSWA,ORRF,0.915
AMSWA,SNEX,0.907
AMSWA,TTWO,0.914
AMSWA,VXRT,0.89
AMSWA,WINT,0.91
AMSWA,EGHT,0.91
AMSWA,GCV,0.915
AMSWA,STC,0.9
AMZN,APTO,0.928
AMZN,AUDC,0.915
AMZN,AVID,0.924
AMZN,AXTI,0.941
AMZN,CACC,0.891
AMZN,CDMO,0.896
AMZN,CHNR,0.908
AMZN,CLAR,0.936
AMZN,CLDX,0.901
AMZN,CLFD,0.897
AMZN,CSPI,0.915
AMZN,DSGX,0.885
AMZN,DXYN,0.92
AMZN,ENG,0.935
AMZN,FCEL,0.906
AMZN,GEG,0.93
AMZN,GYRO,0.918
AMZN,IMGN,0.904
AMZN,INO,0.898
AMZN,JCOM,0.912
AMZN,JCS,0.917
AMZN,KLAC,0.912
AMZN,LGND,0.896
AMZN,LPTH,0.965
AMZN,MBOT,0.916
AMZN,MDRX,0.909
AMZN,MIND,0.891
AMZN,MKTY,0.953
AMZN,MMSI,0.904
AMZN,MVIS,0.889
AMZN,NKTR,0.907
AMZN,NTCT,0.9
AMZN,NTWK,0.895
AMZN,OBAS,0.888
AMZN,OBLG,0.891
AMZN,OLED,0.891
AMZN,OPCH,0.921
AMZN,OPK,0.933
AMZN,ORRF,0.918
AMZN,OSIS,0.91
AMZN,PLUG,0.885
AMZN,QUIK,0.89
AMZN,RDCM,0.921
AMZN,SALM,0.903
AMZN,SIEB,0.886
AMZN,SIFY,0.898
AMZN,SIRI,0.919
AMZN,SNEX,0.901
AMZN,SNPS,0.902
AMZN,STCN,0.902
AMZN,SWKH,0.94
AMZN,THRM,0.898
AMZN,TURN,0.895
AMZN,UTHR,0.899
AMZN,VCEL,0.894
AMZN,VOXX,0.928
AMZN,XLNX,0.892
AMZN,BB,0.939
AMZN,CDR,0.907
AMZN,EGHT,0.907
AMZN,ENZ,0.898
AMZN,HQL,0.893
AMZN,JNPR,0.928
AMZN,MEI,0.923
AMZN,SFE,0.903
AMZN,TDF,0.885
AMZN,TIMB,0.898
AMZN,TSM,0.9
AMZN,USM,0.885
AMZN,VHC,0.895
ANIK,ICON,0.911
ANIK,TG,0.908
ANIX,AUDC,0.93
ANIX,AVID,0.91
ANIX,CERS,0.895
ANIX,CLAR,0.892
ANIX,CLFD,0.923
ANIX,DLHC,0.887
ANIX,DMRC,0.888
ANIX,GILT,0.896
ANIX,GROW,0.901
ANIX,IART,0.885
ANIX,IMGN,0.929
ANIX,INOD,0.935
ANIX,IONS,0.887
ANIX,ITI,0.939
ANIX,LGND,0.891
ANIX,NICE,0.912
ANIX,NTCT,0.9
ANIX,NUAN,0.894
ANIX,NVAX,0.904
ANIX,OBLG,0.927
ANIX,OCC,0.904
ANIX,OSUR,0.905
ANIX,PTC,0.922
ANIX,RADA,0.902
ANIX,RDCM,0.903
ANIX,RDWR,0.902
ANIX,SIFY,0.923
ANIX,SILC,0.904
ANIX,SPPI,0.922
ANIX,SRPT,0.903
ANIX,SWKH,0.922
ANIX,TURN,0.921
ANIX,USIO,0.888
ANIX,UTSI,0.887
ANIX,VSAT,0.891
ANIX,WETF,0.889
ANIX,ADX,0.886
ANIX,ASG,0.915
ANIX,DY,0.896
ANIX,FMX,0.938
ANIX,GAM,0.927
ANIX,GF,0.905
ANIX,HQH,0.904
ANIX,HQL,0.913
ANIX,IFN,0.897
ANIX,IRS,0.893
ANIX,KF,0.886
ANIX,MEI,0.941
ANIX,MXE,0.903
ANIX,MXF,0.934
ANIX,PLT,0.921
ANIX,SCHW,0.887
ANIX,SF,0.895
ANIX,SOR,0.898
ANIX,TDF,0.918
ANIX,TEO,0.885
ANIX,TMO,0.947
ANSS,RFIL,0.916
APTO,AROW,0.924
APTO,ASUR,0.933
APTO,AVID,0.908
APTO,AXTI,0.933
APTO,BANR,0.917
APTO,BIIB,0.886
APTO,BIOL,0.919
APTO,BMRN,0.923
APTO,CHNR,0.94
APTO,CIGI,0.899
APTO,CLAR,0.915
APTO,CLDX,0.931
APTO,CMTL,0.951
APTO,CNOB,0.93
APTO,CSGP,0.885
APTO,CSPI,0.933
APTO,CTG,0.906
APTO,DXPE,0.886
APTO,DXYN,0.893
APTO,EBIX,0.92
APTO,EDAP,0.893
APTO,EGAN,0.965
APTO,ENG,0.952
APTO,FCEL,0.952
APTO,FONR,0.961
APTO,FORD,0.913
APTO,GEG,0.937
APTO,GIGM,0.924
APTO,HELE,0.896
APTO,HRTX,0.912
APTO,HSKA,0.885
APTO,IMBI,0.962
APTO,INO,0.924
APTO,INTU,0.916
APTO,IPAR,0.902
APTO,JCOM,0.971
APTO,JCS,0.903
APTO,KTOS,0.931
APTO,LGND,0.916
APTO,LPTH,0.959
APTO,MBOT,0.92
APTO,MDRX,0.933
APTO,MIND,0.891
APTO,MITK,0.956
APTO,MKTY,0.914
APTO,MMSI,0.92
APTO,MSTR,0.971
APTO,MVIS,0.941
APTO,NAII,0.924
APTO,NEOG,0.893
APTO,NKTR,0.897
APTO,NUAN,0.904
APTO,NXGN,0.907
APTO,OPK,0.943
APTO,ORRF,0.965
APTO,OSIS,0.916
APTO,PCTI,0.941
APTO,PCYG,0.899
APTO,PEGA,0.91
APTO,PWFL,0.904
APTO,QADB,0.916
APTO,QCOM,0.891
APTO,RDCM,0.912
APTO,RDNT,0.914
APTO,REFR,0.919
APTO,RGEN,0.907
APTO,RMTI,0.921
APTO,SALM,0.96
APTO,SEAC,0.958
APTO,SIEB,0.904
APTO,SIRI,0.922
APTO,SNEX,0.925
APTO,SNGX,0.885
APTO,SPNS,0.931
APTO,STCN,0.935
APTO,SWKH,0.907
APTO,TENX,0.885
APTO,THRM,0.957
APTO,TTWO,0.939
APTO,USIO,0.891
APTO,UTHR,0.929
APTO,VEON,0.885
APTO,VOXX,0.924
APTO,VTNR,0.895
APTO,WINT,0.924
APTO,WSTG,0.908
APTO,ZIXI,0.94
APTO,AAIC,0.907
APTO,ANF,0.941
APTO,AON,0.901
APTO,BB,0.947
APTO,BKE,0.92
APTO,CUB,0.906
APTO,EGHT,0.976
APTO,EMF,0.895
APTO,ENZ,0.952
APTO,ESTE,0.903
APTO,GEO,0.921
APTO,GHC,0.915
APTO,GIB,0.893
APTO,GPS,0.89
APTO,GVA,0.909
APTO,IBM,0.885
APTO,KMPR,0.886
APTO,KMX,0.931
APTO,LEE,0.912
APTO,LUB,0.897
APTO,MSA,0.954
APTO,MT,0.926
APTO,NX,0.887
APTO,PRG,0.918
APTO,RAMP,0.886
APTO,RLI,0.886
APTO,SCHW,0.895
APTO,SFE,0.924
APTO,SMP,0.913
APTO,SPB,0.917
APTO,SYX,0.894
APTO,TCI,0.885
APTO,TDF,0.91
APTO,TGNA,0.945
APTO,TGT,0.906
APTO,TJX,0.906
APTO,TRT,0.954
APTO,UGP,0.887
APTO,USM,0.938
APTO,VHC,0.946
APTO,WMB,0.937
APTO,WRB,0.915
AROW,ASUR,0.936
AROW,ATVI,0.94
AROW,AXAS,0.887
AROW,BBI,0.892
AROW,BIIB,0.897
AROW,BMRN,0.897
AROW,CLWT,0.9
AROW,CMTL,0.954
AROW,CNOB,0.915
AROW,CSPI,0.887
AROW,CSX,0.931
AROW,CTG,0.923
AROW,DHC,0.897
AROW,EBIX,0.931
AROW,EDAP,0.917
AROW,EGAN,0.947
AROW,EGBN,0.945
AROW,ERIE,0.928
AROW,FCEL,0.937
AROW,FCFS,0.944
AROW,FONR,0.951
AROW,FUSB,0.897
AROW,GIGM,0.937
AROW,GTIM,0.898
AROW,HELE,0.907
AROW,HRTX,0.918
AROW,HSKA,0.892
AROW,IMBI,0.907
AROW,INTU,0.91
AROW,IPAR,0.937
AROW,JCOM,0.908
AROW,MMSI,0.889
AROW,MSTR,0.967
AROW,NAII,0.904
AROW,NBTB,0.897
AROW,NEOG,0.886
AROW,ORRF,0.89
AROW,PCTI,0.98
AROW,PCYG,0.908
AROW,PEGA,0.905
AROW,RDNT,0.913
AROW,RGLD,0.903
AROW,RMTI,0.946
AROW,SALM,0.955
AROW,SEAC,0.943
AROW,SLM,0.888
AROW,SPNS,0.901
AROW,STRA,0.903
AROW,THRM,0.887
AROW,TTWO,0.886
AROW,UG,0.898
AROW,UTHR,0.903
AROW,VBFC,0.942
AROW,VTNR,0.9
AROW,WSTG,0.9
AROW,ZIXI,0.962
AROW,ANF,0.943
AROW,AON,0.913
AROW,ASA,0.894
AROW,AU,0.891
AROW,BKE,0.964
AROW,BXS,0.893
AROW,CCU,0.889
AROW,CHN,0.885
AROW,CUB,0.916
AROW,DRD,0.921
AROW,EGHT,0.919
AROW,ENZ,0.927
AROW,ESTE,0.951
AROW,FCX,0.916
AROW,GEO,0.894
AROW,GHC,0.909
AROW,GPS,0.904
AROW,GVA,0.951
AROW,GWW,0.9
AROW,HMN,0.893
AROW,IPG,0.915
AROW,IRL,0.917
AROW,KMPR,0.924
AROW,KMX,0.962
AROW,LEE,0.919
AROW,MSA,0.944
AROW,MT,0.945
AROW,MTN,0.898
AROW,MUC,0.941
AROW,MYN,0.893
AROW,NAC,0.912
AROW,NQP,0.912
AROW,NX,0.919
AROW,OFG,0.896
AROW,PRG,0.942
AROW,RBA,0.915
AROW,RF,0.887
AROW,RHP,0.888
AROW,RLI,0.92
AROW,SJM,0.895
AROW,SMP,0.926
AROW,SPB,0.921
AROW,SYX,0.893
AROW,TCI,0.927
AROW,TGNA,0.913
AROW,TJX,0.916
AROW,TPC,0.954
AROW,TRT,0.956
AROW,TU,0.943
AROW,UGP,0.919
AROW,UNF,0.927
AROW,USM,0.917
AROW,VHC,0.94
AROW,WRB,0.89
ASML,BOSC,0.892
ASML,MYGN,0.887
ASML,NVDA,0.915
ASML,VRSN,0.893
ASRT,IART,0.891
ASRT,ASG,0.888
ASRT,FMX,0.898
ASRT,GGB,0.888
ASRT,PLT,0.89
ASRT,TMO,0.905
ASRT,WAT,0.903
ASRT,WPP,0.918
ASRV,EZPW,0.904
ASRV,PNBK,0.899
ASRV,PTVCA,0.906
ASRV,SMID,0.907
ASRV,UFCS,0.922
ASRV,UNTY,0.903
ASRV,VWTR,0.905
ASRV,AXR,0.893
ASRV,CAL,0.931
ASRV,DAR,0.918
ASRV,OI,0.891
ASRV,SJI,0.89
ASRV,SJT,0.911
ASRV,WGO,0.892
ASUR,ATVI,0.93
ASUR,CHNR,0.895
ASUR,CLAR,0.894
ASUR,CLWT,0.888
ASUR,CMTL,0.94
ASUR,CNOB,0.95
ASUR,CSPI,0.893
ASUR,CSX,0.921
ASUR,CTG,0.908
ASUR,EBIX,0.886
ASUR,EDAP,0.9
ASUR,EGAN,0.936
ASUR,EGBN,0.907
ASUR,ENG,0.886
ASUR,FCEL,0.929
ASUR,FONR,0.923
ASUR,GIGM,0.905
ASUR,GYRO,0.905
ASUR,HRTX,0.91
ASUR,INO,0.911
ASUR,INTU,0.925
ASUR,JCOM,0.925
ASUR,LPTH,0.898
ASUR,MANH,0.909
ASUR,MDRX,0.894
ASUR,MSTR,0.912
ASUR,NAII,0.887
ASUR,NXGN,0.89
ASUR,OPK,0.915
ASUR,ORRF,0.905
ASUR,PCTI,0.928
ASUR,PCYG,0.905
ASUR,PEGA,0.932
ASUR,RGEN,0.924
ASUR,RMTI,0.948
ASUR,SALM,0.92
ASUR,SEAC,0.935
ASUR,SIRI,0.923
ASUR,STCN,0.902
ASUR,TRMK,0.917
ASUR,TTWO,0.921
ASUR,UTHR,0.938
ASUR,ZIXI,0.962
ASUR,ANF,0.893
ASUR,AON,0.935
ASUR,BB,0.896
ASUR,BKE,0.926
ASUR,CLB,0.889
ASUR,CUB,0.923
ASUR,CVA,0.888
ASUR,CX,0.899
ASUR,EGHT,0.953
ASUR,ENZ,0.946
ASUR,ESTE,0.923
ASUR,GVA,0.893
ASUR,IBM,0.893
ASUR,IPG,0.887
ASUR,KMX,0.925
ASUR,KSU,0.906
ASUR,MSA,0.89
ASUR,NAC,0.899
ASUR,OCN,0.887
ASUR,PRG,0.901
ASUR,RLI,0.921
ASUR,SCHW,0.891
ASUR,TCI,0.916
ASUR,TRT,0.955
ASUR,USM,0.915
ASUR,VHC,0.937
ASUR,WMB,0.892
ATNI,BBI,0.937
ATNI,CLBS,0.967
ATNI,CYRN,0.899
ATNI,DLHC,0.901
ATNI,DMRC,0.951
ATNI,EBIX,0.896
ATNI,EEFT,0.903
ATNI,EXPO,0.938
ATNI,FLIR,0.887
ATNI,HBAN,0.898
ATNI,HSIC,0.891
ATNI,INTG,0.89
ATNI,ISIG,0.895
ATNI,IT,0.912
ATNI,ITIC,0.912
ATNI,JJSF,0.953
ATNI,KTOS,0.892
ATNI,KZIA,0.911
ATNI,MIND,0.89
ATNI,NUAN,0.912
ATNI,NVAX,0.925
ATNI,PMBC,0.91
ATNI,SIEB,0.922
ATNI,SLP,0.9
ATNI,SRCL,0.897
ATNI,SRPT,0.888
ATNI,STRA,0.886
ATNI,TENX,0.901
ATNI,USAP,0.892
ATNI,VBFC,0.894
ATNI,VIVO,0.912
ATNI,WDFC,0.92
ATNI,WHLM,0.895
ATNI,ADX,0.908
ATNI,AEO,0.887
ATNI,ASA,0.911
ATNI,AVA,0.918
ATNI,BBAR,0.932
ATNI,BXMT,0.971
ATNI,CBD,0.93
ATNI,CEE,0.934
ATNI,CHN,0.941
ATNI,CIG,0.915
ATNI,CS,0.892
ATNI,DRQ,0.933
ATNI,EEA,0.921
ATNI,GGT,0.963
ATNI,GPX,0.929
ATNI,HD,0.931
ATNI,IPG,0.93
ATNI,IRL,0.896
ATNI,IRS,0.903
ATNI,JPM,0.892
ATNI,KBH,0.893
ATNI,KF,0.889
ATNI,MMS,0.934
ATNI,MSM,0.975
ATNI,MT,0.918
ATNI,MTN,0.892
ATNI,MXE,0.952
ATNI,MYN,0.898
ATNI,NAV,0.913
ATNI,NTZ,0.93
ATNI,NX,0.916
ATNI,OFG,0.9
ATNI,PKI,0.897
ATNI,PKX,0.892
ATNI,RCI,0.912
ATNI,RMT,0.903
ATNI,ROK,0.923
ATNI,SCS,0.885
ATNI,SID,0.961
ATNI,SSL,0.889
ATNI,SYX,0.911
ATNI,TEO,0.921
ATNI,TPC,0.891
ATNI,TWN,0.937
ATNI,UGP,0.914
ATNI,Y,0.893
ATNI,YPF,0.942
ATRO,HUBG,0.914
ATRO,PRG,0.897
ATRO,UNF,0.894
ATVI,AXAS,0.94
ATVI,CNOB,0.904
ATVI,CSX,0.896
ATVI,EDAP,0.919
ATVI,EGBN,0.894
ATVI,FONR,0.909
ATVI,FUSB,0.897
ATVI,GTIM,0.901
ATVI,INTU,0.894
ATVI,LFVN,0.894
ATVI,MSTR,0.893
ATVI,NEOG,0.919
ATVI,PCTI,0.919
ATVI,RMTI,0.895
ATVI,TTWO,0.906
ATVI,ZIXI,0.934
ATVI,AON,0.895
ATVI,BKE,0.946
ATVI,EGHT,0.908
ATVI,ESTE,0.894
ATVI,KMX,0.944
ATVI,LUB,0.901
ATVI,NAC,0.893
ATVI,NJR,0.889
ATVI,NQP,0.895
ATVI,PRG,0.904
ATVI,RF,0.903
ATVI,RL,0.9
ATVI,RLI,0.893
ATVI,TRT,0.904
ATVI,TU,0.928
AUDC,AVID,0.923
AUDC,AXTI,0.885
AUDC,CLAR,0.958
AUDC,CLFD,0.904
AUDC,CLRO,0.92
AUDC,CSPI,0.904
AUDC,CTXS,0.916
AUDC,CYRN,0.891
AUDC,DLHC,0.899
AUDC,EEFT,0.889
AUDC,GEG,0.888
AUDC,GILT,0.931
AUDC,GYRO,0.903
AUDC,HAS,0.911
AUDC,IMGN,0.951
AUDC,IMMR,0.937
AUDC,INOD,0.927
AUDC,IONS,0.896
AUDC,ITI,0.93
AUDC,KLAC,0.911
AUDC,LGND,0.913
AUDC,MDRX,0.906
AUDC,MKTY,0.891
AUDC,MMSI,0.912
AUDC,NKTR,0.917
AUDC,NTCT,0.89
AUDC,NUAN,0.891
AUDC,NVAX,0.911
AUDC,OBLG,0.915
AUDC,OSUR,0.92
AUDC,PTC,0.904
AUDC,RDCM,0.925
AUDC,REFR,0.893
AUDC,SIEB,0.89
AUDC,SIFY,0.95
AUDC,SILC,0.89
AUDC,SPPI,0.961
AUDC,SRPT,0.944
AUDC,SWKH,0.93
AUDC,TENX,0.896
AUDC,TURN,0.939
AUDC,ADX,0.885
AUDC,BB,0.926
AUDC,FMX,0.932
AUDC,GAM,0.92
AUDC,GF,0.908
AUDC,GS,0.903
AUDC,HQH,0.922
AUDC,HQL,0.952
AUDC,MEI,0.966
AUDC,MVT,0.916
AUDC,MXF,0.929
AUDC,SCHW,0.927
AUDC,SQM,0.908
AUDC,TDF,0.92
AUDC,TEO,0.912
AUDC,TIMB,0.897
AUTO,SPNS,0.909
AUTO,RLI,0.885
AVDL,ATO,0.93
AVDL,BZH,0.899
AVDL,KTF,0.894
AVID,AXTI,0.927
AVID,BBI,0.911
AVID,BIIB,0.89
AVID,BIOL,0.899
AVID,CLAR,0.967
AVID,CLFD,0.903
AVID,CMTL,0.915
AVID,CSGP,0.893
AVID,CSPI,0.968
AVID,CTG,0.897
AVID,CYRN,0.891
AVID,DLHC,0.918
AVID,DMRC,0.894
AVID,EBIX,0.937
AVID,EEFT,0.905
AVID,EGAN,0.922
AVID,FCEL,0.955
AVID,GEG,0.938
AVID,GIGM,0.903
AVID,GYRO,0.944
AVID,HELE,0.906
AVID,HRTX,0.892
AVID,HSKA,0.927
AVID,ICCC,0.895
AVID,IDN,0.896
AVID,IMBI,0.911
AVID,IMGN,0.953
AVID,INO,0.942
AVID,INOD,0.918
AVID,IONS,0.916
AVID,IT,0.916
AVID,JCOM,0.932
AVID,KTOS,0.949
AVID,LGND,0.962
AVID,LPTH,0.909
AVID,MBOT,0.895
AVID,MDRX,0.953
AVID,MIND,0.943
AVID,MKTY,0.891
AVID,MMSI,0.954
AVID,MSTR,0.885
AVID,NKTR,0.96
AVID,NTCT,0.915
AVID,NUAN,0.946
AVID,NVAX,0.951
AVID,OBLG,0.965
AVID,OPK,0.937
AVID,ORRF,0.89
AVID,OSUR,0.921
AVID,PCTI,0.891
AVID,PCYG,0.941
AVID,QADB,0.926
AVID,QCOM,0.911
AVID,RCMT,0.915
AVID,RDCM,0.958
AVID,RDWR,0.902
AVID,REFR,0.908
AVID,RGEN,0.933
AVID,SALM,0.926
AVID,SEAC,0.892
AVID,SIEB,0.941
AVID,SIFY,0.923
AVID,SIRI,0.892
AVID,SNGX,0.892
AVID,SPNS,0.913
AVID,SPPI,0.891
AVID,SRPT,0.928
AVID,STCN,0.905
AVID,SWKH,0.961
AVID,TENX,0.91
AVID,THRM,0.913
AVID,TURN,0.895
AVID,UHAL,0.898
AVID,USAP,0.914
AVID,USIO,0.958
AVID,UTHR,0.919
AVID,UTSI,0.94
AVID,VOXX,0.904
AVID,VSAT,0.926
AVID,VTNR,0.914
AVID,WHLM,0.91
AVID,AAIC,0.898
AVID,ADX,0.924
AVID,BB,0.949
AVID,BBAR,0.909
AVID,CDR,0.902
AVID,CEE,0.886
AVID,CHN,0.912
AVID,CIG,0.914
AVID,CUB,0.907
AVID,CVA,0.887
AVID,CX,0.888
AVID,DRQ,0.918
AVID,DVD,0.923
AVID,EMF,0.886
AVID,ENZ,0.946
AVID,ESTE,0.891
AVID,FMX,0.923
AVID,GAM,0.925
AVID,GF,0.89
AVID,GGB,0.887
AVID,GGT,0.901
AVID,GPX,0.894
AVID,GVA,0.913
AVID,HQL,0.953
AVID,IBM,0.891
AVID,IPG,0.958
AVID,JOF,0.897
AVID,MEI,0.902
AVID,MHN,0.901
AVID,MSI,0.904
AVID,MT,0.902
AVID,MTN,0.937
AVID,MUJ,0.896
AVID,MVF,0.908
AVID,MVT,0.928
AVID,MXE,0.925
AVID,MXF,0.929
AVID,NTZ,0.89
AVID,NUS,0.91
AVID,NUV,0.886
AVID,NX,0.886
AVID,OFG,0.948
AVID,SCHW,0.922
AVID,SF,0.914
AVID,SFE,0.968
AVID,SSL,0.89
AVID,SYX,0.889
AVID,TDF,0.965
AVID,TEO,0.942
AVID,TRT,0.901
AVID,UGP,0.926
AVID,USM,0.95
AVID,VHC,0.953
AVT,BRKS,0.893
AVT,CNXN,0.892
AVT,KLIC,0.891
AVT,LCUT,0.905
AVT,PLCE,0.892
AVT,RUSHB,0.904
AVT,TER,0.931
AVT,VICR,0.928
AVT,ABC,0.891
AVT,HE,0.89
AVT,LH,0.898
AVT,SSD,0.915
AVT,VSH,0.946
AWRE,BKNG,0.892
AWRE,EBAY,0.892
AWRE,INTZ,0.89
AWRE,TSM,0.892
AXAS,FUSB,0.938
AXAS,GTIM,0.89
AXAS,INTU,0.893
AXAS,BKE,0.929
AXAS,KMX,0.914
AXAS,PRG,0.89
AXAS,TU,0.947
AXGN,MDCA,0.887
AXGN,CAL,0.886
AXGN,TWN,0.887
AXGN,WGO,0.898
AXTI,BIIB,0.912
AXTI,BIOL,0.885
AXTI,CHNR,0.893
AXTI,CLAR,0.942
AXTI,CLDX,0.902
AXTI,CMTL,0.895
AXTI,CSPI,0.946
AXTI,CTG,0.9
AXTI,CYRN,0.891
AXTI,EBIX,0.901
AXTI,EGAN,0.925
AXTI,FCEL,0.943
AXTI,GEG,0.944
AXTI,HSKA,0.896
AXTI,IMBI,0.943
AXTI,IMGN,0.928
AXTI,INO,0.929
AXTI,INTU,0.897
AXTI,JCOM,0.944
AXTI,JCS,0.893
AXTI,KLAC,0.894
AXTI,KTOS,0.903
AXTI,LGND,0.924
AXTI,LPTH,0.931
AXTI,MBOT,0.896
AXTI,MDRX,0.94
AXTI,MIND,0.902
AXTI,MITK,0.896
AXTI,MKTY,0.953
AXTI,MMSI,0.926
AXTI,MSFT,0.886
AXTI,MSTR,0.903
AXTI,MVIS,0.896
AXTI,NKTR,0.932
AXTI,NUAN,0.922
AXTI,NVAX,0.902
AXTI,OBLG,0.889
AXTI,OPK,0.912
AXTI,OSUR,0.895
AXTI,PCTI,0.903
AXTI,PCYG,0.892
AXTI,PLUG,0.886
AXTI,QADB,0.904
AXTI,QCOM,0.93
AXTI,RCMT,0.898
AXTI,RDCM,0.913
AXTI,REFR,0.921
AXTI,RGEN,0.896
AXTI,SALM,0.925
AXTI,SEAC,0.899
AXTI,SIEB,0.909
AXTI,SIFY,0.896
AXTI,SIRI,0.905
AXTI,SNPS,0.905
AXTI,SPNS,0.933
AXTI,SRPT,0.885
AXTI,STCN,0.936
AXTI,SWKH,0.951
AXTI,THRM,0.913
AXTI,USIO,0.91
AXTI,UTHR,0.914
AXTI,VBFC,0.886
AXTI,VCEL,0.887
