Source,Target,Weight
ALJJ,GERN,0.93
ALJJ,IMMR,0.916
ALJJ,SNEX,0.914
ALJJ,VOXX,0.915
ALJJ,APT,0.925
ALJJ,FFG,0.933
ALJJ,GRA,0.933
ALJJ,NHI,0.934
ALKS,CTHR,0.921
ALKS,FIN,0.92
ALKS,IMMR,0.916
ALKS,MAT,0.937
ALKS,NKTR,0.932
ALKS,SIFY,0.931
ALKS,VOXX,0.939
ALKS,DRQ,0.924
ALKS,EMF,0.922
ALKS,GOLD,0.925
ALKS,GRA,0.921
ALKS,HQL,0.923
ALKS,JWN,0.939
ALKS,REX,0.918
ALKS,TKR,0.92
ALKS,VLO,0.924
ALSK,ASUR,0.925
ALSK,SKM,0.918
AMAT,KLIC,0.931
AMD,AVT,0.928
AMD,DSPG,0.919
AMD,LSCC,0.938
AMD,MXIM,0.917
AMD,XLNX,0.927
AMD,HPQ,0.936
AMED,CSGP,0.943
AMED,EML,0.932
AMED,MAYS,0.935
AMED,SLM,0.914
AMED,HOG,0.935
AMED,MSD,0.922
AMED,RHI,0.932
AMKR,AUTO,0.929
AMKR,AVNW,0.927
AMKR,COHR,0.934
AMKR,GIGM,0.917
AMKR,KLIC,0.923
AMKR,MAT,0.923
AMKR,MVIS,0.928
AMKR,NSIT,0.929
AMKR,PLAB,0.923
AMKR,PRGS,0.939
AMKR,SIRI,0.934
AMKR,BRC,0.955
AMKR,BYD,0.92
AMKR,HUBB,0.918
AMKR,IVC,0.916
AMKR,KF,0.915
AMKR,MUX,0.926
AMKR,MXE,0.919
AMKR,ORAN,0.943
AMKR,PII,0.931
AMKR,TKR,0.931
AMKR,WHR,0.932
AMOT,FLEX,0.919
AMOT,SWIR,0.917
AMRN,COHR,0.922
AMRN,CTHR,0.923
AMRN,FLL,0.938
AMRN,GIGM,0.953
AMRN,HGBL,0.949
AMRN,MAT,0.921
AMRN,PNBK,0.921
AMRN,PRGS,0.931
AMRN,RDIB,0.924
AMRN,CAJ,0.916
AMRN,DRQ,0.916
AMRN,ENZ,0.916
AMRN,FUL,0.929
AMRN,FUN,0.921
AMRN,MSA,0.927
AMRN,NTP,0.943
AMRN,REX,0.924
AMRN,SU,0.95
AMRN,VLO,0.955
AMSC,LPTH,0.926
AMSC,SKM,0.951
AMWD,CLB,0.937
ANIP,MFNC,0.929
ANIP,TMO,0.919
ANIX,CAJ,0.92
ANIX,NSP,0.926
ANIX,VLO,0.927
ANSS,AXTI,0.923
ANSS,CTHR,0.915
ANSS,SGMA,0.938
ANSS,THFF,0.921
ANSS,ENZ,0.941
ANSS,HQL,0.915
ANSS,NTP,0.925
APA,JJSF,0.915
APA,WETF,0.922
APA,CVX,0.927
APA,DVN,0.947
APA,HP,0.926
APA,NEM,0.953
APA,PXD,0.945
APA,TOT,0.922
APOG,FUND,0.922
APOG,GF,0.922
APTO,EPAY,0.931
APTO,ELY,0.914
APTO,GEF,0.917
APTO,K,0.92
APTO,MDP,0.927
ARCB,CZNC,0.919
ARCB,MSVB,0.923
ARCB,POOL,0.938
ARCB,UNB,0.926
ARCB,AIV,0.939
ARCB,AJG,0.951
ARCB,ALL,0.965
ARCB,AVB,0.948
ARCB,BDN,0.942
ARCB,BXP,0.928
ARCB,BZH,0.95
ARCB,CW,0.921
ARCB,EQT,0.956
ARCB,ESS,0.954
ARCB,LMT,0.915
ARCB,MAC,0.949
ARCB,MMC,0.926
ARCB,MOV,0.942
ARCB,PPL,0.953
ARCB,RNR,0.949
ARCB,SLG,0.963
ARCB,SPG,0.916
ARCB,TEVA,0.939
ARCB,TRV,0.936
ARCB,TVE,0.952
ARCB,VNO,0.918
ARCB,WRB,0.928
ASML,AVT,0.951
ASML,INTC,0.922
ASML,PHG,0.964
ASML,STM,0.921
ASRT,GFF,0.918
ASRV,AIV,0.94
ASRV,TRV,0.925
ASTC,CIZN,0.926
ASTC,PLCE,0.949
ASTC,BMI,0.937
ASTE,CBRL,0.918
ASTE,CDMO,0.954
ASTE,CRAI,0.918
ASTE,FIN,0.93
ASTE,GIGM,0.916
ASTE,HAIN,0.916
ASTE,HAS,0.951
ASTE,HSTM,0.926
ASTE,INTU,0.922
ASTE,LFUS,0.97
ASTE,MARPS,0.925
ASTE,MSFT,0.958
ASTE,MTEX,0.937
ASTE,PAAS,0.96
ASTE,PNBK,0.924
ASTE,PTNR,0.925
ASTE,PTRS,0.972
ASTE,PTVCB,0.926
ASTE,QADB,0.94
ASTE,SPPI,0.923
ASTE,SYPR,0.931
ASTE,TTWO,0.924
ASTE,YVR,0.93
ASTE,AIT,0.956
ASTE,AOS,0.952
ASTE,ASGN,0.955
ASTE,ASH,0.923
ASTE,ATR,0.918
ASTE,BCO,0.958
ASTE,BMY,0.917
ASTE,BYD,0.915
ASTE,CIR,0.96
ASTE,CLF,0.926
ASTE,CPE,0.933
ASTE,CR,0.947
ASTE,EHC,0.962
ASTE,GBL,0.956
ASTE,GOLD,0.925
ASTE,IBN,0.92
ASTE,IFF,0.925
ASTE,IFN,0.977
ASTE,INFY,0.933
ASTE,JOF,0.955
ASTE,MKC,0.978
ASTE,MTR,0.916
ASTE,MTW,0.92
ASTE,MUX,0.943
ASTE,MXE,0.938
ASTE,NEM,0.943
ASTE,PAR,0.95
ASTE,PXD,0.923
ASTE,REX,0.941
ASTE,SKY,0.919
ASTE,SM,0.934
ASTE,SMG,0.964
ASTE,SRT,0.938
ASTE,SUI,0.933
ASTE,TJX,0.942
ASTE,TOT,0.92
ASTE,TSM,0.923
ASTE,TV,0.923
ASTE,UIS,0.956
ASTE,WNC,0.916
ATNI,EDUC,0.944
ATNI,ICLR,0.925
ATNI,ORRF,0.991
ATNI,USAP,0.943
ATNI,WIRE,0.919
ATNI,WLFC,0.933
ATNI,YELL,0.927
ATNI,BXMT,0.942
ATNI,CEA,0.919
ATNI,CS,0.933
ATNI,GD,0.949
ATNI,GFF,0.92
ATNI,HXL,0.92
ATNI,IGT,0.925
ATNI,PNM,0.916
ATNI,SHI,0.953
ATNI,TARO,0.941
ATRS,INO,0.947
ATVI,NTIC,0.935
ATVI,NTRS,0.934
ATVI,ALE,0.922
ATVI,AP,0.918
ATVI,CMD,0.959
ATVI,DGX,0.917
ATVI,DOV,0.916
ATVI,FBC,0.917
ATVI,HUM,0.922
ATVI,LEE,0.93
ATVI,MHO,0.928
ATVI,MYI,0.933
ATVI,NOM,0.924
ATVI,SPXC,0.95
AUBN,FMBH,0.918
AUBN,HSIC,0.914
AUBN,BTI,0.916
AUBN,CNMD,0.973
AUBN,EL,0.919
AUBN,FDP,0.926
AUBN,MED,0.95
AUBN,PNR,0.956
AUDC,PLUG,0.925
AUDC,KF,0.924
AUDC,MXF,0.935
AUTO,CTXS,0.942
AUTO,IMGN,0.933
AUTO,KLIC,0.923
AUTO,MAT,0.935
AUTO,MKTY,0.934
AUTO,MVIS,0.934
AUTO,NSIT,0.927
AUTO,PLUG,0.935
AUTO,PRGS,0.918
AUTO,UFPI,0.935
AUTO,ATR,0.92
AUTO,CX,0.931
AUTO,GAB,0.937
AUTO,GOLD,0.919
AUTO,HUBB,0.935
AUTO,IX,0.915
AUTO,KMPR,0.916
AUTO,MUX,0.917
AUTO,MXF,0.927
AUTO,ORAN,0.92
AUTO,PKE,0.919
AUTO,SON,0.941
AUTO,SQM,0.916
AUTO,TKR,0.941
AUTO,WHR,0.926
AVID,BXMT,0.917
AVID,FC,0.92
AVID,TARO,0.916
AVNW,GNTX,0.919
AVNW,KLIC,0.939
AVNW,UTSI,0.917
AVNW,BSX,0.931
AVNW,BYD,0.952
AVNW,MUX,0.934
AVNW,MXE,0.923
AVNW,MXF,0.918
AVNW,NCR,0.931
AVT,INTC,0.919
AVT,MIND,0.922
AVT,PHG,0.921
AWRE,DSPG,0.915
AWRE,EGAN,0.975
AWRE,PKE,0.925
AWRE,SKM,0.919
AWRE,TGS,0.918
AXAS,EXPO,0.938
AXAS,ROK,0.919
AXGN,LYTS,0.933
AXTI,BGCP,0.936
AXTI,BKNG,0.918
AXTI,DSPG,0.935
AXTI,EGAN,0.924
AXTI,IMGN,0.914
AXTI,MAT,0.922
AXTI,TXN,0.915
AXTI,WDFC,0.921
AXTI,AIR,0.916
AXTI,BWA,0.925
AXTI,ENZ,0.935
AXTI,FFG,0.922
AXTI,HPQ,0.937
AXTI,HUBB,0.924
AXTI,IX,0.914
AXTI,KF,0.945
AXTI,NHI,0.935
AXTI,NTP,0.915
AXTI,ORAN,0.925
AXTI,TKR,0.933
AZN,HNRG,0.921
AZN,OMEX,0.915
AZN,BTI,0.917
AZN,HE,0.942
AZN,LNN,0.937
AZN,MTW,0.916
BBGI,CB,0.922
BBGI,CRS,0.921
BBI,APH,0.924
BBI,PKE,0.925
BCDA,HSIC,0.917
BCDA,NUAN,0.945
BCDA,UHT,0.915
BCOR,CBAN,0.926
BELFA,PPL,0.936
BGCP,BKNG,0.937
BGCP,NOVT,0.947
BGCP,SBAC,0.915
BGCP,THFF,0.929
BGCP,BWA,0.926
BGCP,CTB,0.929
BGCP,ENZ,0.934
BGCP,FFG,0.936
BGCP,NTP,0.93
BJRI,SKYW,0.924
BJRI,DCO,0.924
BJRI,LEE,0.914
BJRI,NOM,0.927
BKNG,NOVT,0.934
BKNG,THFF,0.929
BKNG,FFG,0.926
BKNG,TGNA,0.921
BLDP,IESC,0.94
BLDP,GES,0.918
BLFS,CNOB,0.916
BLFS,EMKR,0.955
BLFS,OPCH,0.923
BLFS,DRD,0.916
BLFS,MT,0.921
BPFH,B,0.928
BPFH,CHRW,0.94
BPFH,CSGP,0.974
BPFH,EML,0.949
BPFH,ISRG,0.929
BPFH,NTIC,0.941
BPFH,PROV,0.951
BPFH,RYAAY,0.928
BPFH,SENEB,0.931
BPFH,SLM,0.923
BPFH,ABEV,0.941
BPFH,BC,0.92
BPFH,COF,0.916
BPFH,EPC,0.916
BPFH,FL,0.921
BPFH,FSS,0.916
BPFH,GEO,0.946
BPFH,HOG,0.95
BPFH,HSBC,0.921
BPFH,HUM,0.925
BPFH,IDA,0.94
BPFH,KNX,0.927
BPFH,LH,0.914
BPFH,MCA,0.932
BPFH,MCI,0.946
BPFH,MD,0.923
BPFH,MHO,0.942
BPFH,MSD,0.937
BPFH,MTH,0.936
BPFH,NMI,0.919
BPFH,NMT,0.984
BPFH,NX,0.953
BPFH,PNW,0.934
BPFH,SPGI,0.93
BPFH,SUP,0.962
BPFH,TISI,0.925
BPFH,TVC,0.945
BPFH,UMH,0.922
BPFH,WELL,0.937
BPOP,D,0.915
BPOP,FAST,0.921
BPOP,HVT,0.915
B,CSGP,0.914
B,FUND,0.929
B,KOSS,0.947
B,LARK,0.919
B,MAYS,0.919
B,PPIH,0.934
B,PROV,0.961
B,RYAAY,0.93
B,SLM,0.959
B,STLD,0.925
B,UTMD,0.914
B,YELL,0.927
B,ABEV,0.931
B,BA,0.924
B,CMS,0.95
B,COF,0.921
B,EMP,0.962
B,GF,0.93
B,HNP,0.925
B,HR,0.927
B,HXL,0.915
B,IDA,0.928
B,IGT,0.916
B,KNX,0.957
B,LUV,0.914
B,MCA,0.956
B,MSD,0.948
B,MTH,0.967
B,NMI,0.953
B,NMT,0.926
B,NYCB,0.92
B,OIA,0.925
B,OXM,0.929
B,PCF,0.939
B,PNM,0.939
B,PNW,0.918
B,SAP,0.922
B,SBI,0.952
B,SUP,0.963
B,TSN,0.921
B,TU,0.94
B,TVC,0.92
B,USM,0.915
B,WELL,0.984
BRKS,SWKS,0.92
BRKS,XLNX,0.919
BRKS,HPQ,0.922
BRKS,VSH,0.929
BSQR,NHTC,0.923
BSQR,RDIB,0.957
BSQR,FUN,0.927
BSQR,MSA,0.931
BSQR,SU,0.933
BYFC,CIZN,0.927
BYFC,CRUS,0.935
BYFC,FAST,0.914
BYFC,GILT,0.92
BYFC,IART,0.926
BYFC,PLCE,0.916
BYFC,STAA,0.927
BYFC,BC,0.925
BYFC,DGX,0.966
BYFC,DOV,0.915
BYFC,FBC,0.925
BYFC,FHI,0.915
BYFC,HUM,0.927
BYFC,LEE,0.916
BYFC,NX,0.935
BYFC,SPXC,0.925
CAMP,OSK,0.914
CAMP,SQM,0.915
CAR,COHR,0.919
CAR,HGBL,0.93
CAR,ITRI,0.915
CAR,OZK,0.927
CAR,RMBS,0.953
CAR,SEAC,0.929
CAR,SIRI,0.931
CAR,TER,0.944
CAR,AXR,0.937
CAR,EFX,0.931
CAR,GRA,0.919
CAR,TSM,0.925
CAR,XRX,0.938
CBRL,CDMO,0.937
CBRL,COHR,0.941
CBRL,CTHR,0.948
CBRL,CYRN,0.917
CBRL,FIN,0.966
CBRL,FLL,0.948
CBRL,FORTY,0.927
CBRL,GIGM,0.965
CBRL,HGBL,0.959
CBRL,HSTM,0.945
CBRL,IMMR,0.936
CBRL,LFUS,0.94
CBRL,MAT,0.948
CBRL,MSFT,0.94
CBRL,MVIS,0.928
CBRL,NSIT,0.934
CBRL,PNBK,0.938
CBRL,PRGS,0.955
CBRL,PTRS,0.917
CBRL,QADB,0.949
CBRL,RDIB,0.918
CBRL,SIFY,0.956
CBRL,UBOH,0.941
CBRL,VCEL,0.927
CBRL,VOXX,0.937
CBRL,ASH,0.928
CBRL,ATR,0.953
CBRL,CIR,0.926
CBRL,CR,0.924
CBRL,EMF,0.927
CBRL,FUL,0.921
CBRL,FUN,0.926
CBRL,GOLD,0.935
CBRL,IFN,0.946
CBRL,INFY,0.916
CBRL,IVC,0.96
CBRL,JOF,0.924
CBRL,MKC,0.952
CBRL,MSA,0.932
CBRL,MTZ,0.931
CBRL,PAR,0.92
CBRL,PEG,0.921
CBRL,REX,0.969
CBRL,SKY,0.917
CBRL,SM,0.926
CBRL,SQM,0.932
CBRL,TEO,0.939
CBRL,TIMB,0.923
CBRL,TKR,0.932
CBRL,TSM,0.921
CBRL,VLO,0.942
CCNE,BHE,0.926
CDMO,FIN,0.939
CDMO,FORTY,0.929
CDMO,GIGM,0.916
CDMO,HAIN,0.916
CDMO,HGBL,0.935
CDMO,IMBI,0.914
CDMO,JCS,0.915
CDMO,LFUS,0.914
CDMO,MATW,0.921
CDMO,MSFT,0.919
CDMO,MTEX,0.928
CDMO,NSIT,0.921
CDMO,PNBK,0.926
CDMO,PTNR,0.915
CDMO,PTRS,0.919
CDMO,QADB,0.921
CDMO,SIFY,0.938
CDMO,SIRI,0.914
CDMO,TECH,0.946
CDMO,TTWO,0.916
CDMO,UEIC,0.918
CDMO,VCEL,0.929
CDMO,WETF,0.918
CDMO,YVR,0.941
CDMO,AOS,0.93
CDMO,ASH,0.914
CDMO,BCO,0.926
CDMO,CIR,0.916
CDMO,CR,0.942
CDMO,DRQ,0.919
CDMO,DXC,0.954
CDMO,EMF,0.927
CDMO,FUL,0.918
CDMO,GOLD,0.92
CDMO,IFF,0.919
CDMO,IFN,0.941
CDMO,INFY,0.916
CDMO,JOF,0.967
CDMO,MKC,0.97
CDMO,PPG,0.932
CDMO,PXD,0.934
CDMO,REX,0.946
CDMO,SM,0.925
CDMO,SMG,0.962
CDMO,SRT,0.941
CDMO,TJX,0.94
CDNS,SSP,0.929
CDZI,FAST,0.93
CDZI,BKE,0.962
CDZI,FBC,0.935
CDZI,HIX,0.968
CENT,HAS,0.923
CERN,USAP,0.916
CERN,YELL,0.928
CERN,GD,0.917
CERS,D,0.922
CERS,DXYN,0.921
CERS,KTOS,0.917
CERS,SGA,0.926
CERS,ADX,0.933
CERS,TR,0.92
C,LARK,0.937
C,MLHR,0.982
C,MMAC,0.925
C,RYAAY,0.947
C,TCF,0.933
C,XEL,0.923
C,YELL,0.919
C,CMA,0.931
C,GBX,0.953
C,GD,0.915
C,KNX,0.95
C,MGM,0.956
C,NMI,0.941
C,NQP,0.918
C,OI,0.927
C,PLT,0.915
C,TOL,0.914
C,USM,0.962
C,WELL,0.949
C,ZNH,0.93
CHRW,EML,0.923
CHRW,ISRG,0.931
CHRW,PROV,0.946
CHRW,STLD,0.926
CHRW,CUZ,0.926
CHRW,EPC,0.934
CHRW,FSS,0.922
CHRW,HR,0.934
CHRW,HSBC,0.945
CHRW,IBA,0.925
CHRW,IDA,0.959
CHRW,MCI,0.943
CHRW,MTG,0.916
CHRW,MTH,0.918
CHRW,NMT,0.952
CHRW,NYCB,0.924
CHRW,PNW,0.965
CHRW,SGU,0.916
CHRW,TVC,0.924
CHRW,UMH,0.955
CHRW,VCV,0.938
CHRW,WELL,0.918
CINF,CB,0.922
CINF,EPC,0.917
CINF,MTG,0.934
CINF,RE,0.94
CIVB,DRQ,0.921
CIVB,MXF,0.926
CIVB,TKR,0.924
CIZN,IART,0.929
CIZN,NTIC,0.914
CIZN,STAA,0.926
CIZN,AGCO,0.947
CIZN,BAM,0.923
CIZN,BC,0.94
CIZN,BLL,0.928
CIZN,BMI,0.935
CIZN,DDF,0.936
CIZN,DGX,0.949
CIZN,DOV,0.925
CIZN,GEO,0.929
CIZN,HUM,0.934
CIZN,JCI,0.927
CIZN,LXU,0.916
CIZN,MHO,0.943
CIZN,NX,0.92
CIZN,SPXC,0.933
CIZN,TR,0.924
CLAR,DSGX,0.927
CLDX,CNOB,0.918
CLDX,EPAY,0.921
CLDX,IONS,0.935
CLDX,MBOT,0.921
CLDX,MTEX,0.941
CLDX,NTES,0.94
CLDX,ONB,0.941
CLDX,PTNR,0.918
CLDX,SRPT,0.962
CLDX,TECH,0.939
CLDX,AOS,0.925
CLDX,BTI,0.915
CLDX,ELY,0.947
CLDX,GEF,0.916
CLDX,JEQ,0.927
CLDX,K,0.924
CLDX,KT,0.928
CLDX,MTW,0.923
CLDX,NTZ,0.918
CLDX,PBI,0.948
CLDX,SRT,0.933
CLDX,TIMB,0.932
CLFD,EXFO,0.919
CMCSA,EGHT,0.936
CMCSA,MDP,0.928
CMTL,VIRC,0.927
SIRI,UEIC,0.921
SIRI,VCEL,0.929
SIRI,ZION,0.916
SIRI,CAJ,0.918
SIRI,CR,0.916
SIRI,EFX,0.921
SIRI,EMF,0.926
SIRI,FUL,0.924
SIRI,GRA,0.937
SIRI,JOF,0.947
SIRI,KT,0.914
SIRI,MDP,0.942
SIRI,MUX,0.922
SIRI,TKR,0.919
SIRI,TSM,0.926
SKYW,BC,0.922
SKYW,DOV,0.928
SLM,ABEV,0.93
SLM,CLS,0.916
SLM,CMS,0.922
SLM,EMP,0.937
SLM,GBX,0.928
SLM,GEO,0.917
SLM,GF,0.922
SLM,HOG,0.915
SLM,IRL,0.92
SLM,KNX,0.952
SLM,LH,0.92
SLM,MCA,0.964
SLM,MSD,0.96
SLM,MTH,0.948
SLM,NI,0.932
SLM,NMI,0.936
SLM,NMT,0.924
SLM,OIA,0.923
SLM,RHI,0.945
SLM,SBI,0.927
SLM,SUP,0.959
SLM,WELL,0.95
SNEX,THFF,0.931
SNEX,VOXX,0.93
SNEX,AXR,0.932
SNEX,BWA,0.914
SNEX,FFG,0.925
SNEX,NHI,0.932
SNGX,SWIR,0.915
SNGX,BKE,0.932
SNGX,FBC,0.923
SNGX,HIX,0.942
SNGX,IP,0.929
SNGX,LXU,0.936
SNGX,MSI,0.921
SNGX,TDS,0.917
SPNS,WDC,0.917
SPPI,SRPT,0.916
SPPI,TTWO,0.95
SPPI,AOS,0.952
SPPI,BCO,0.919
SPPI,BDX,0.917
SPPI,BMY,0.924
SPPI,BTI,0.92
SPPI,CIR,0.962
SPPI,CLF,0.93
SPPI,CPE,0.925
SPPI,DVD,0.921
SPPI,EHC,0.927
SPPI,GBL,0.964
SPPI,GEF,0.926
SPPI,GIS,0.941
SPPI,IBN,0.952
SPPI,IFN,0.942
SPPI,IIF,0.935
SPPI,IIIN,0.93
SPPI,INFY,0.943
SPPI,JEQ,0.916
SPPI,KT,0.931
SPPI,MKC,0.914
SPPI,MT,0.933
SPPI,MTW,0.962
SPPI,NEM,0.918
SPPI,NTZ,0.942
SPPI,PAR,0.934
SPPI,SM,0.96
SPPI,SMG,0.92
SPPI,SRT,0.919
SPPI,SUI,0.934
SPPI,TPL,0.966
SPPI,TV,0.952
SRPT,BCO,0.914
SRPT,COO,0.921
SRPT,ELY,0.959
SRPT,GBL,0.934
SRPT,GEF,0.944
SRPT,INFY,0.916
SRPT,JEQ,0.934
SRPT,K,0.931
SRPT,KT,0.967
SRPT,MT,0.917
SRPT,MTW,0.923
SRPT,NTZ,0.936
SRPT,PBI,0.948
SRPT,PHI,0.946
SRPT,SM,0.931
SRPT,TIMB,0.945
SRPT,UHT,0.918
SSB,DHF,0.914
STAA,ALE,0.931
STAA,AP,0.915
STAA,BC,0.938
STAA,DGX,0.952
STAA,FBC,0.932
STAA,HUM,0.938
STAA,HVT,0.935
STAA,KMT,0.914
STAA,LEE,0.937
STAA,LXU,0.925
STAA,MHO,0.917
STAA,NX,0.915
STAA,SPXC,0.929
STLD,BA,0.919
STLD,CMS,0.931
STLD,CW,0.928
STLD,ESS,0.922
STLD,HNP,0.926
STLD,HR,0.945
STLD,HSBC,0.919
STLD,HXL,0.953
STLD,MTH,0.926
STLD,NYCB,0.964
STLD,PNM,0.92
STLD,PNW,0.92
STLD,TU,0.914
STLD,TVC,0.916
STLD,UMH,0.93
STLD,VTR,0.928
STLD,WELL,0.927
STRA,BWA,0.914
STRM,DVD,0.919
STRM,FDP,0.954
STRM,IIF,0.919
SVC,XRAY,0.918
SVC,NAZ,0.935
SVC,UGP,0.935
SWIR,BB,0.923
SWIR,BHE,0.948
SWIR,MSI,0.949
SWKH,AXR,0.924
SWKH,EMF,0.922
SWKH,EPR,0.921
SWKH,FUL,0.925
SWKH,GRA,0.917
SWKH,KF,0.934
SWKH,LPX,0.928
SWKH,PAG,0.942
SWKH,TKR,0.952
SWKH,TUP,0.948
SWKH,XRX,0.935
SYBT,GBX,0.923
SYKE,OSK,0.947
SYPR,CIR,0.916
SYPR,GBL,0.93
SYPR,IFN,0.917
SYPR,JEQ,0.922
SYPR,JOF,0.921
SYPR,SUI,0.925
SYPR,UIS,0.915
TCF,XEL,0.934
TCF,CMA,0.93
TCF,NQP,0.92
TCF,PLT,0.92
TCF,USM,0.918
TECH,YVR,0.93
TECH,JOF,0.922
TECH,MKC,0.931
TECH,MTW,0.916
TECH,NTZ,0.921
TECH,SMG,0.942
TECH,SRT,0.943
TER,BCO,0.915
TER,CAJ,0.931
TER,CR,0.917
TER,TSM,0.915
TER,YUM,0.916
THFF,FFG,0.94
THFF,KF,0.915
THFF,NEU,0.918
TILE,EPC,0.943
TILE,FHI,0.922
TILE,MD,0.916
TM,DHF,0.946
TM,MOS,0.932
TTWO,AOS,0.917
TTWO,CIR,0.926
TTWO,CLF,0.935
TTWO,GBL,0.926
TTWO,IFN,0.934
TTWO,MKC,0.931
TTWO,MTW,0.93
TTWO,NTZ,0.937
TTWO,PAR,0.935
TTWO,SM,0.921
TTWO,SMG,0.925
TTWO,SUI,0.937
TXN,STM,0.933
UBCP,SQM,0.923
UBOH,WDFC,0.93
UBOH,ATR,0.973
UBOH,PGR,0.932
UBOH,REX,0.922
UEIC,VCEL,0.935
UEIC,VOXX,0.933
UEIC,WETF,0.922
UEIC,CPE,0.92
UEIC,CR,0.915
UEIC,DRQ,0.924
UEIC,GEF,0.931
UEIC,GRA,0.931
UEIC,IFF,0.914
UEIC,JOF,0.922
UEIC,K,0.931
UEIC,MDP,0.94
UEIC,REX,0.925
UEIC,TSM,0.929
UEIC,VLO,0.915
UFPI,CX,0.95
UFPI,IX,0.921
UFPI,MXE,0.918
UFPI,PEG,0.925
UFPI,SKY,0.951
UFPI,SQM,0.95
UFPI,TEO,0.919
UFPI,WHR,0.925
UFPI,YUM,0.917
UNB,AIV,0.923
UNB,ALB,0.925
UNB,BDN,0.934
UNB,BXP,0.917
UNB,CLH,0.928
UNB,MOV,0.917
UNB,PPL,0.92
UNB,SLG,0.928
UNB,SPG,0.914
UNB,TRV,0.927
UONE,UONEK,0.955
USAP,GD,0.923
USAP,SHI,0.931
UTMD,CLS,0.918
UTMD,SAP,0.94
UTSI,BRC,0.919
VCEL,VOXX,0.916
VCEL,CR,0.916
VCEL,FUL,0.924
VCEL,GEF,0.915
VCEL,GRA,0.934
VCEL,IFN,0.919
VCEL,JOF,0.934
VCEL,MDP,0.935
VCEL,MKC,0.917
VCEL,REX,0.926
VCEL,TKR,0.917
VECO,ARW,0.914
VECO,LHX,0.92
VECO,PKI,0.925
VICR,NOM,0.915
VIVO,NR,0.915
VOXX,AXR,0.932
VOXX,BWA,0.922
VOXX,FFG,0.938
VOXX,FUL,0.922
VOXX,FUN,0.914
VOXX,GEF,0.937
VOXX,GRA,0.94
VOXX,IVC,0.924
VOXX,K,0.919
VOXX,KT,0.915
VOXX,MDP,0.925
VOXX,MTZ,0.941
VOXX,NEU,0.935
VOXX,NHI,0.919
VOXX,PHI,0.954
VOXX,REX,0.925
VOXX,TEO,0.944
VOXX,TIMB,0.923
VOXX,TKR,0.921
VOXX,TSM,0.929
VOXX,VLO,0.944
VRTX,HQL,0.937
WDC,VSH,0.929
WDFC,BWA,0.915
WDFC,FUN,0.92
WDFC,MSA,0.915
WDFC,PII,0.93
WDFC,TKR,0.939
WDFC,UPS,0.916
WDFC,VLO,0.932
WETF,CIR,0.933
WETF,CPE,0.936
WETF,NEM,0.924
WETF,OII,0.925
WETF,PXD,0.943
WINT,GES,0.915
WIRE,AVB,0.945
WIRE,CS,0.931
WIRE,HXL,0.917
WIRE,IGT,0.931
WIRE,PNM,0.914
WIRE,TREX,0.921
WIRE,VNO,0.917
WLFC,GFF,0.947
XEL,COF,0.918
XEL,FE,0.929
XEL,HXL,0.922
XEL,PNM,0.915
XEL,USM,0.921
XLNX,HPQ,0.924
XLNX,ORAN,0.915
XOMA,LXU,0.98
XRAY,WSM,0.935
YELL,AEG,0.917
YELL,AVB,0.925
YELL,BA,0.928
YELL,CEA,0.937
YELL,CS,0.918
YELL,GD,0.928
YELL,HR,0.914
YELL,KNX,0.915
YELL,NYCB,0.94
YELL,SHI,0.925
YELL,SWK,0.93
YELL,WELL,0.94
YVR,AOS,0.929
YVR,CHH,0.917
YVR,IFN,0.918
YVR,JOF,0.944
YVR,MKC,0.955
YVR,MLR,0.923
YVR,PPG,0.914
YVR,SCL,0.93
YVR,SMG,0.981
YVR,SRT,0.953
YVR,TJX,0.915
ZION,COO,0.918
ZION,EFX,0.916
ZION,GRA,0.921
ZION,JOF,0.926
ZION,XRX,0.942
AA,HWM,1.0
ABEV,CMS,0.917
ABEV,GBX,0.921
ABEV,GEO,0.928
ABEV,HOG,0.939
ABEV,HSBC,0.92
ABEV,IRL,0.945
ABEV,KNX,0.957
ABEV,LH,0.964
ABEV,MCA,0.925
ABEV,MCI,0.924
ABEV,MHO,0.945
ABEV,MSD,0.943
ABEV,MTH,0.935
ABEV,NMI,0.958
ABEV,NMT,0.939
ABEV,NX,0.916
ABEV,OHI,0.921
ABEV,SUP,0.959
ABEV,TVC,0.92
ABEV,UMH,0.918
ABEV,WELL,0.949
ABM,MHO,0.915
ABT,IBN,0.941
ABT,IIIN,0.93
ABT,TPL,0.933
ABT,TV,0.923
ADM,BIG,0.917
ADM,GPC,0.914
ADX,PH,0.934
AEG,BA,0.918
AEG,CEA,0.921
AEG,CS,0.944
AEG,GD,0.914
AEG,GFF,0.937
AEG,HSBC,0.919
AEG,MGM,0.923
AEG,NYCB,0.938
AEG,WELL,0.916
AES,SPXC,0.925
SKY,VGR,0.928
SKY,WAT,0.914
SLB,SM,0.937
SLB,TSM,0.915
SLB,UVV,0.938
SM,SOR,0.937
SM,SSL,0.927
SM,TDW,0.931
SM,TEN,0.92
SM,TRP,0.923
SM,UVV,0.923
SOR,SSL,0.922
SOR,TEN,0.935
SOR,TVC,0.922
SOR,UVV,0.918
SPG,TBI,0.954
SPG,TKC,0.931
SPXC,TOT,0.92
